method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
han_pdqn,HAN+PDQN,4,142.97505797445774,1.0622850937615214,0.8492958737943329,2.6467486223222925,442.2703192373458,0.9111111111111111,0.08888888888888889,0.3787878787878788,10240.0,102.0,0.0099609375,39.600000739097595,141.6000007390976,45.0,4.0,0.9861718749278225,0.9900390625,0.9620566400879846,0.9620566400879846,0.0379433599120154,1.0,1.0,0.0,0.00400390625,0.24023437499999997,0.08409818337793346,0.4965660541601857,200.0,0.4965660541601857,0.5148996591335183,0.4965660541601857,0.4965660541601857,0.0379433599120154,3637.0,3499.0,138.0,0.12639906237134776,174.95000000000553,-21.221391572453594,-1.6895502869138292,-6.8999999999999835,-2.1240000957623124,-0.04000000000000001,
han_pdqn,HAN+PDQN,5,138.26209499128163,0.900973546911844,0.7378764161755605,2.0982545834516055,319.7265261364551,0.3888888888888889,0.6111111111111112,0.13580246913580246,10240.0,321.0,0.03134765625,48.60000193119049,369.60000133514404,180.0,110.0,0.9639062498696148,0.96865234375,0.9633182844243793,0.9633182844243793,0.03668171557562077,1.0,1.0,0.0,0.0068359375,0.41015625,0.07968284673142917,0.516609083418031,168.0,0.516609083418031,0.40553948250037053,0.516609083418031,0.516609083418031,0.03668171557562077,3544.0,3414.0,130.0,0.09365158937798919,170.70000000000456,-17.854689559998565,-1.4392152831352725,-6.499999999999985,-5.544000233523548,-1.1000000000000008,
han_pdqn,HAN+PDQN,6,139.53315803193254,1.067648602503689,0.8232537992051585,2.403798204135962,419.0963788165633,1.0,0.0,0.38461538461538464,10240.0,170.0,0.0166015625,31.20000123977661,201.20000100135803,32.0,0.0,0.9803515624022111,0.9833984375,0.9554140127388535,0.9548851370052588,0.04456130639357874,0.9994464433988375,0.9994464433988375,0.0005535566011624688,0.003125,0.1875,0.08573823186120742,0.48925547510090417,197.0,0.48925547510090417,0.5256262850110566,0.48925547510090417,0.48925547510090417,0.04456130639357874,3611.0,3450.0,161.0,0.12147721125117776,172.50000000000497,-20.328669022957286,-1.570172919852347,-8.04999999999998,-3.0180001175031066,0.0,
han_pdqn,HAN+PDQN,7,143.5007806122303,0.9792111868741131,0.7766617223789873,2.235608567055569,385.2382801993692,0.9444444444444444,0.05555555555555555,0.28169014084507044,10240.0,88.0,0.00859375,42.60000169277191,130.6000016927719,54.0,3.0,0.9872460935846903,0.99140625,0.9660779366414354,0.9658071748878924,0.03391255605381166,0.9997197309417041,0.9997197309417041,0.0002802690582959641,0.00498046875,0.298828125,0.083768973427491,0.49804217829318853,209.0,0.49804217829318853,0.4607244019909692,0.49804217829318853,0.49804217829318853,0.03391255605381166,3567.0,3446.0,121.0,0.11179288456162775,172.30000000000493,-19.318555694719986,-1.441663719996362,-6.0499999999999865,-1.9590000845491886,-0.030000000000000006,
han_pdqn,HAN+PDQN,8,133.1761307809502,1.1724503751151314,0.873011832558303,2.57098044880572,468.3861243552334,0.9333333333333333,0.06666666666666667,0.40425531914893614,10240.0,139.0,0.01357421875,28.200001120567322,167.2000002861023,30.0,2.0,0.9836718749720603,0.98642578125,0.9485148514851485,0.947978512864009,0.05145603618886062,0.9994345490528697,0.9994345490528697,0.0005654509471303364,0.002734375,0.1640625,0.08279456775233318,0.5024283700811537,227.0,0.5024283700811537,0.520392767103119,0.5024283700811537,0.5024283700811537,0.05145603618886062,3535.0,3353.0,182.0,0.13969165653302518,167.65000000000387,-21.229054192516898,-1.6168152263131335,-9.099999999999994,-2.508000095374882,-0.020000000000000004,
han_pdqn,HAN+PDQN,9,144.15179545711726,0.9697469131512321,0.8013001654680494,2.146018946834844,355.0635010191865,0.8620689655172413,0.13793103448275862,0.4444444444444444,10240.0,175.0,0.01708984375,28.200001001358032,203.20000088214874,29.0,4.0,0.9801562499138526,0.98291015625,0.9670360110803324,0.9667682082525616,0.03295486014954306,0.9997230684021047,0.9997230684021047,0.00027693159789531985,0.00244140625,0.146484375,0.08706548523758571,0.48339127528161896,259.0,0.48339127528161896,0.5106379595121028,0.48339127528161896,0.48339127528161896,0.03267792855164774,3610.0,3491.0,118.0,0.10170825007710871,174.55000000000544,-19.91813674785822,-1.4420680900458587,-5.949999999999987,-3.0480001252144575,-0.04000000000000001,
han_pdqn,HAN+PDQN,10,142.06155201932415,0.881801212392091,0.7562509481559302,2.27852086883051,348.97387280410317,0.33746130030959753,0.6625386996904025,0.14173228346456693,10240.0,216.0,0.02109375,74.40000247955322,290.4000018835068,323.0,214.0,0.9716406248160638,0.97890625,0.9687413554633472,0.9676706272450953,0.031224095053882288,0.9988947222989776,0.9988947222989776,0.0011052777010223818,0.01064453125,0.638671875,0.08429957024046435,0.4956645012745484,167.0,0.4956645012745484,0.42709271717011366,0.4956645012745484,0.4956645012745484,0.030947775628626693,3615.0,3502.0,112.0,0.09964987801373591,175.10000000000556,-19.059455807589874,-1.5729929510077705,-5.649999999999988,-4.356000181287527,-2.399999999999993,
joint_greedy,Joint Greedy,1,134.78201005607843,1.1329457019572344,0.7839322366859653,2.250411984204856,376.66333431649394,0.7959183673469388,0.20408163265306123,0.30357142857142855,10240.0,226.0,0.0220703125,33.60000133514404,259.59999990463257,49.0,10.0,0.9746484375093132,0.9779296875,0.9458929072049341,0.9458929072049341,0.054107092795065884,1.0,1.0,0.0,0.00380859375,0.228515625,0.08241704988232362,0.5041346410390235,236.0,0.5041346410390235,0.5463415062335778,0.5041346410390235,0.5041346410390235,0.05382674516400336,3567.0,3374.0,192.0,0.1116370285466787,168.7000000000041,-19.02994598513975,-1.2440444599920655,-9.650000000000002,-3.8940001567825675,-0.10000000000000003,
joint_greedy,Joint Greedy,2,136.05973200453445,1.1063157304516449,0.7710405257252751,2.14683835281309,388.5269693647247,0.5344827586206896,0.46551724137931033,0.38,10240.0,163.0,0.01591796875,30.000001192092896,193.00000071525574,58.0,27.0,0.9811523436801508,0.98408203125,0.9535082715345122,0.9535082715345122,0.046491728465487735,1.0,1.0,0.0,0.00302734375,0.181640625,0.08291553012095126,0.5018824739667309,211.0,0.5018824739667309,0.48169671894944194,0.5018824739667309,0.5018824739667309,0.046491728465487735,3506.0,3343.0,163.0,0.11622104976509863,167.15000000000376,-18.53251051459332,-1.2427569076971963,-8.14999999999998,-2.895000117830932,-0.2700000000000002,
joint_greedy,Joint Greedy,3,128.9635934503749,1.2075985368921138,0.7915517278566775,2.287681133701403,417.15094447045414,0.6285714285714286,0.37142857142857144,0.4634146341463415,10240.0,294.0,0.0287109375,24.600000977516174,318.60000002384186,35.0,13.0,0.9688867187476717,0.9712890625,0.9361520998864926,0.9358865248226951,0.06382978723404255,0.9997163120567376,0.9997163120567376,0.00028368794326241134,0.0021484375,0.12890625,0.08442741241721853,0.4950927508783868,198.0,0.4950927508783868,0.4435654479548626,0.4950927508783868,0.4950927508783868,0.06382978723404255,3524.0,3299.0,225.0,0.1264476945954696,164.95000000000326,-18.522081666216263,-1.3053247771321779,-11.250000000000025,-4.779000187292695,-0.13000000000000006,
joint_greedy,Joint Greedy,4,142.9248292632401,1.1208814297982783,0.799861921688313,2.247199839003139,412.69343668220404,0.6440677966101694,0.3559322033898305,0.3448275862068966,10240.0,96.0,0.009375,34.80000138282776,130.80000138282776,59.0,21.0,0.9872265623649582,0.990625,0.9576574099532582,0.9576574099532582,0.04234259004674182,1.0,1.0,0.0,0.0037109375,0.22265625,0.08612042052608679,0.4875621041334329,232.0,0.4875621041334329,0.5071122705495577,0.4875621041334329,0.4875621041334329,0.04234259004674182,3637.0,3483.0,154.0,0.11848792325070458,174.15000000000535,-20.022739400198812,-1.3304312943879066,-7.699999999999981,-1.9620000794529915,-0.21000000000000013,
joint_greedy,Joint Greedy,5,141.53218294493854,0.8398691033685222,0.6737021604183556,1.8320351178079746,251.78303653988996,1.0,0.0,0.42592592592592593,10240.0,351.0,0.03427734375,32.40000128746033,383.39999997615814,31.0,0.0,0.9625585937523283,0.96572265625,0.9644469525959368,0.9644469525959368,0.035553047404063204,1.0,1.0,0.0,0.00302734375,0.181640625,0.08047290263518442,0.5129833520782183,188.0,0.5129833520782183,0.4144924979669138,0.5129833520782183,0.5129833520782183,0.03527088036117382,3544.0,3418.0,125.0,0.07366384919247805,170.9000000000046,-16.180526068307422,-1.1362903890423746,-6.299999999999986,-5.7510002283379436,0.0,
joint_greedy,Joint Greedy,6,134.06225981861644,1.2375992025907343,0.8096733260776319,2.361542740202271,442.3903567895561,0.7333333333333333,0.26666666666666666,0.4107142857142857,10240.0,203.0,0.01982421875,33.60000133514404,236.60000026226044,45.0,12.0,0.9768945312243886,0.98017578125,0.9396623304732908,0.9396623304732908,0.0603376695267091,1.0,1.0,0.0,0.00322265625,0.193359375,0.08430423678453298,0.4956436233330237,211.0,0.4956436233330237,0.528293853213743,0.4956436233330237,0.4956436233330237,0.0603376695267091,3613.0,3395.0,218.0,0.13030643793506808,169.75000000000435,-19.793888357643592,-1.3248517224547378,-10.90000000000002,-3.549000134691596,-0.12000000000000005,
joint_greedy,Joint Greedy,7,142.62452121451497,1.077021726968008,0.7772411142030085,2.2320950035699125,389.3976827751673,0.7333333333333333,0.26666666666666666,0.27631578947368424,10240.0,89.0,0.00869140625,45.60000169277191,134.6000018119812,75.0,20.0,0.9868554685730487,0.99130859375,0.9638148667601683,0.9630044843049327,0.03615470852017937,0.9991591928251121,0.9991591928251121,0.0008408071748878924,0.00537109375,0.322265625,0.08567357321262502,0.48954234083624454,220.0,0.48954234083624454,0.46202064887207095,0.48954234083624454,0.48954234083624454,0.03615470852017937,3565.0,3436.0,129.0,0.11332877845610224,171.80000000000481,-19.23611136785489,-1.2703678872500492,-6.449999999999985,-2.019000083208084,-0.20000000000000012,
joint_greedy,Joint Greedy,8,126.40356213180348,1.4116178290169488,0.8762017109319787,2.705112008957941,518.6195439708097,0.26136363636363635,0.7386363636363636,0.43902439024390244,10240.0,152.0,0.01484375,24.000000953674316,176.00000035762787,88.0,65.0,0.9828124999650754,0.98515625,0.9295814479638009,0.929318631608708,0.07039864291772689,0.9997172745264349,0.9997172745264349,0.0002827254735651682,0.00224609375,0.134765625,0.08380433155009111,0.4978834986297036,240.0,0.4978834986297036,0.5061305876319405,0.4978834986297036,0.4978834986297036,0.07039864291772689,3536.0,3287.0,249.0,0.15777899116848484,164.35000000000312,-20.832910656005428,-1.3735273443087348,-12.450000000000042,-2.6400001039728522,-0.6500000000000005,
joint_greedy,Joint Greedy,9,139.88585807010531,1.0967113437600802,0.7949859707988196,2.199506041978367,381.57492383207057,0.8103448275862069,0.1896551724137931,0.3088235294117647,10240.0,182.0,0.0177734375,42.000001668930054,224.00000059604645,58.0,11.0,0.9781249999417924,0.9822265625,0.9545706371191136,0.9543062863472722,0.045416782054832454,0.9997230684021047,0.9997230684021047,0.00027693159789531985,0.00458984375,0.275390625,0.08548101342897849,0.49039731008756554,262.0,0.49039731008756554,0.5158057041134679,0.49039731008756554,0.49039731008756554,0.045139850456937136,3610.0,3446.0,163.0,0.11072980958562698,172.30000000000493,-19.46294827148695,-1.2811931778178391,-8.199999999999982,-3.3600001325830817,-0.11000000000000004,
joint_greedy,Joint Greedy,10,149.1791409915313,0.8708671278525976,0.6988434987950694,1.9782539484378148,302.2354062229136,0.8979591836734694,0.10204081632653061,0.3230769230769231,10240.0,170.0,0.0166015625,38.400001525878906,208.40000092983246,49.0,5.0,0.979648437409196,0.9833984375,0.9731896075179657,0.9729206963249516,0.02680298424979276,0.9997236805747444,0.9997236805747444,0.00027631942525559546,0.004296875,0.2578125,0.08325730233881927,0.5003422175327313,196.0,0.5003422175327313,0.42240151322751107,0.5003422175327313,0.5003422175327313,0.02625034539928157,3618.0,3521.0,95.0,0.08583794553334666,176.05000000000578,-17.621340960775267,-1.213517811375759,-4.849999999999991,-3.1260001258924603,-0.06000000000000001,
attn_mappo,Attn+MAPPO,1,134.60469972563442,1.039720804890993,0.7920746430980762,2.116004995674494,534.307914672159,1.0,0.0,0.35294117647058826,10240.0,209.0,0.02041015625,20.40000069141388,229.4000004529953,22.0,0.0,0.9775976562057622,0.97958984375,0.9498177740398094,0.9498177740398094,0.05018222596019064,1.0,1.0,0.0,0.0021484375,0.12890625,0.08521236387383531,0.49159176058370635,220.0,0.49159176058370635,0.5293347359082594,0.49159176058370635,0.49159176058370635,0.05018222596019064,3567.0,3388.0,179.0,0.15770599606616262,169.40000000000427,-20.191259415868448,-2.213040480865357,-8.949999999999992,-3.4410001365467906,0.0,
attn_mappo,Attn+MAPPO,2,138.36138460971415,0.967289813895331,0.7561450892049039,2.0048800910484177,514.3368780076797,0.9615384615384616,0.038461538461538464,0.4318181818181818,10240.0,151.0,0.01474609375,26.400001049041748,177.40000081062317,26.0,1.0,0.9826757811708375,0.98525390625,0.9626354820308043,0.9626354820308043,0.03736451796919567,1.0,1.0,0.0,0.00244140625,0.146484375,0.08326157543097475,0.500322980089735,207.0,0.500322980089735,0.4859971344417108,0.500322980089735,0.500322980089735,0.03736451796919567,3506.0,3375.0,131.0,0.15239611200227549,168.75000000000412,-19.04370713986221,-2.1239084206735077,-6.549999999999985,-2.661000108346343,-0.010000000000000002,
attn_mappo,Attn+MAPPO,3,128.91929866746068,1.1248314408506888,0.8007224553689365,2.143813822620944,568.2013319916842,0.6304347826086957,0.3695652173913043,0.35555555555555557,10240.0,280.0,0.02734375,27.000001072883606,307.0000002384186,46.0,17.0,0.9700195312267169,0.97265625,0.9409761634506243,0.940709219858156,0.05900709219858156,0.9997163120567376,0.9997163120567376,0.00028368794326241134,0.00283203125,0.169921875,0.08213452057320113,0.5054141290013905,205.0,0.5054141290013905,0.46254406786390484,0.5054141290013905,0.5054141290013905,0.05900709219858156,3524.0,3316.0,208.0,0.17135142701799885,165.80000000000345,-19.490394004589362,-2.2153067914217788,-10.400000000000013,-4.605000181123614,-0.1700000000000001,
attn_mappo,Attn+MAPPO,4,141.43341329321265,1.0536932755882427,0.7959788196149156,2.174529301957696,587.1485767152928,1.0,0.0,0.4897959183673469,10240.0,100.0,0.009765625,29.400001168251038,129.40000116825104,25.0,0.0,0.987363281135913,0.990234375,0.9573824580698378,0.9573824580698378,0.04261754193016222,1.0,1.0,0.0,0.00244140625,0.146484375,0.08887754877811785,0.47545920879927656,228.0,0.47545920879927656,0.4889482043753952,0.47545920879927656,0.47545920879927656,0.04234259004674182,3637.0,3482.0,154.0,0.16862394506470213,174.10000000000534,-20.677301220689404,-2.2982852257024775,-7.7499999999999805,-1.9410000806674361,0.0,
attn_mappo,Attn+MAPPO,5,141.74977007694542,0.7815338572591843,0.6347147662495202,1.6484583217239264,422.27530778118216,1.0,0.0,0.19480519480519481,10240.0,325.0,0.03173828125,46.20000183582306,371.2000014781952,62.0,0.0,0.963749999855645,0.96826171875,0.9658577878103838,0.9658577878103838,0.03414221218961625,1.0,1.0,0.0,0.0060546875,0.36328125,0.08105496070954661,0.5103232373511495,131.0,0.5103232373511495,0.40863814836509776,0.5103232373511495,0.5103232373511495,0.03414221218961625,3544.0,3423.0,121.0,0.12336409809558345,171.15000000000467,-15.782149150945829,-2.000080125913926,-6.0499999999999865,-5.568000226281583,0.0,
attn_mappo,Attn+MAPPO,6,134.582789994427,1.1286119742821574,0.8118490820268216,2.251799160600053,602.7395044252617,0.9411764705882353,0.058823529411764705,0.43859649122807015,10240.0,175.0,0.01708984375,34.20000100135803,209.20000064373016,34.0,2.0,0.9795703124371358,0.98291015625,0.9457214068125173,0.9451978964849156,0.05424854691392195,0.9994464433988375,0.9994464433988375,0.0005535566011624688,0.003125,0.1875,0.08901458322525428,0.47486280750282894,217.0,0.47486280750282894,0.5020852909589453,0.47486280750282894,0.47486280750282894,0.05424854691392195,3611.0,3415.0,196.0,0.1764976586896813,170.75000000000458,-20.924976242853223,-2.2842338241631177,-9.800000000000004,-3.138000126928091,-0.020000000000000004,
attn_mappo,Attn+MAPPO,7,139.19905809080228,1.0225665010155813,0.7687438244715658,2.12422164221584,554.6559545392072,0.9047619047619048,0.09523809523809523,0.6122448979591837,10240.0,97.0,0.00947265625,29.400001168251038,126.40000104904175,21.0,2.0,0.9876562498975545,0.99052734375,0.9565582959641256,0.9565582959641256,0.04344170403587444,1.0,1.0,0.0,0.00185546875,0.111328125,0.08794093994974284,0.4795484680676982,219.0,0.4795484680676982,0.45420703667427326,0.4795484680676982,0.4795484680676982,0.043161434977578475,3568.0,3413.0,154.0,0.16251273206539912,170.65000000000455,-19.64103452925405,-2.143907235873339,-7.7499999999999805,-1.8960000732913613,-0.020000000000000004,
attn_mappo,Attn+MAPPO,8,126.99059393443167,1.2787020025440412,0.8743842657510041,2.404765916486429,658.9516271936308,0.9183673469387755,0.08163265306122448,0.25,10240.0,132.0,0.012890625,35.40000140666962,167.40000092983246,49.0,4.0,0.9836523436591961,0.987109375,0.9346534653465347,0.9341249646593158,0.06530958439355386,0.9994345490528697,0.9994345490528697,0.0005654509471303364,0.00439453125,0.263671875,0.08444796516387558,0.4950008733197281,230.0,0.4950008733197281,0.5050532255813234,0.4950008733197281,0.4950008733197281,0.06530958439355386,3535.0,3304.0,231.0,0.19944056513124417,165.2000000000033,-21.823850234116513,-2.284555460699347,-11.55000000000003,-2.5110001042485237,-0.04000000000000001,
