method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,successful_task_throughput,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,reward_load_balance,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
random,Random,2,9.527743994644197,3.6509391242385703,2.162976469992227,4.958941878692147,9111.29647279646,0.9860302677532014,0.013969732246798603,0.0015717092337917485,17920.0,233.0,0.013002232142857144,1527.000035405159,1760.0000517368317,2577.0,36.0,0.9017857113986143,14.327008928571429,0.9869977678571429,0.692618970540628,0.6918350848827809,0.30703314470493126,0.9988682295877122,0.9988682295877122,0.0011317704122877931,0.141796875,8.5078125,0.09913088757897606,0.43212765695758215,512.0,0.43212765695758215,0.6693394212777275,0.43212765695758215,0.43212765695758215,0.30703314470493126,6178.0,4279.0,1899.0,2.1293050882908298,122.25714285713916,17.135089184709887,-38.8055838999346,-21.51033106132112,-54.25714285714544,-15.085715137422085,-0.2057142857142859,1.0
random,Random,3,6.3862705547508085,3.540559793035843,2.210235210738087,5.0128079260003995,9348.596226410049,0.9874493927125506,0.012550607287449392,0.0028618152085036794,17920.0,442.0,0.02466517857142857,1467.6000294685364,1909.6000341176987,2470.0,31.0,0.8934374980961106,14.246651785714286,0.9753348214285714,0.6899627047186638,0.6895154756117323,0.30983633122670556,0.9993518068384378,0.9993518068384378,0.0006481931615621455,0.1361049107142857,8.166294642857142,0.11765844793325547,0.3599578707103984,512.0,0.3599578707103984,0.6556920464174727,0.3599578707103984,0.3599578707103984,0.30967428293631505,6167.0,4255.0,1911.0,2.1970848945734547,121.57142857142496,16.785716388287348,-38.97278988026391,-21.824368858118348,-54.628571428574055,-16.368000742979348,-0.17714285714285727,1.0
random,Random,4,4.622660029293911,3.6076588707038586,2.2179220608502415,4.980214442564737,9790.00645486512,0.985939497230507,0.01406050276949297,0.001725625539257981,17920.0,226.0,0.012611607142857143,1390.800023674965,1616.800045967102,2347.0,33.0,0.9097767831491572,14.049107142857142,0.9873883928571429,0.6660317460317461,0.6653980336187758,0.3336504915953061,0.9990485252140818,0.9990485252140818,0.0009514747859181732,0.12912946428571428,7.747767857142857,0.07000543910885718,0.5624734423026903,512.0,0.5624734423026903,0.7693996397843221,0.5624734423026903,0.5624734423026903,0.3334919124643197,6300.0,4196.0,2103.0,2.3331759901966445,119.88571428571089,19.696630778478767,-38.84962662191054,-21.948913871102707,-60.114285714289004,-13.858286254107952,-0.18857142857142872,1.0
random,Random,5,8.660794499381154,3.2293184119288445,2.221867025307515,5.054436203062525,8320.025612111524,0.9808535178777393,0.01914648212226067,0.0018779342723004694,17920.0,531.0,0.029631696428571427,2556.000080347061,3087.0000900030136,4335.0,83.0,0.8277343699775104,15.056919642857142,0.9703683035714286,0.7190598017268948,0.7184853810512861,0.2807157692922192,0.9992011503435053,0.9992011503435053,0.0007988496564946477,0.2372767857142857,14.236607142857142,0.06820056941459957,0.5713359687566265,512.0,0.5713359687566265,0.7935087384169524,0.5713359687566265,0.5713359687566265,0.2807157692922192,6254.0,4497.0,1757.0,1.8501279991353177,128.48571428571003,20.31382370347395,-41.14909058926813,-21.85536522963984,-50.20000000000209,-26.460001301951706,-0.4742857142857151,1.0
min_distance,Min-Distance,1,15.441134759050328,3.7794450175696697,2.244184344090766,4.921300686865099,9826.64869552615,1.0,0.0,0.05714285714285714,17920.0,201.0,0.011216517857142857,42.000001668930054,242.99999940395355,66.0,0.0,0.9864397321761187,13.844866071428571,0.9887834821428572,0.6713752232505277,0.6709394775271783,0.3284114879117313,0.9993509654389097,0.9993509654389097,0.0006490345610903781,0.003683035714285714,0.22098214285714285,0.09901672915787657,0.4325960855985979,512.0,0.4325960855985979,0.6891143854624048,0.4325960855985979,0.4325960855985979,0.3284114879117313,6159.0,4135.0,2024.0,2.3764567582892746,118.14285714285397,17.641328267837608,-38.95424710677503,-21.477374099864125,-57.82857142857444,-2.082857263274491,0.0,1.0
min_distance,Min-Distance,2,3.220595951861469,4.111706249509177,2.2831708570335696,4.966884348026126,10179.652438802243,1.0,0.0,0.0625,17920.0,270.0,0.015066964285714286,38.400001525878906,308.39999890327454,60.0,0.0,0.9827901786326297,13.389508928571429,0.9849330357142857,0.6472968598251861,0.6465642683912692,0.352303961196443,0.9988682295877122,0.9988682295877122,0.0011317704122877931,0.0033482142857142855,0.20089285714285712,0.13058056960738973,0.31378225776424795,512.0,0.31378225776424795,0.5280106055553244,0.31378225776424795,0.31378225776424795,0.3521422797089733,6178.0,3999.0,2178.0,2.5455494970748296,114.25714285714018,13.51707150221638,-38.26423377492634,-21.388812118382994,-62.257142857146405,-2.6434287261217833,0.0,1.0
min_distance,Min-Distance,3,2.7687497201550286,3.9742526743576296,2.31989214988939,4.914511720974684,10216.098706122752,1.0,0.0,0.12121212121212122,17920.0,434.0,0.02421875,39.000001549720764,472.99999809265137,58.0,0.0,0.9736049108207225,13.366071428571429,0.97578125,0.6476314081765088,0.6468967752390212,0.351968886728245,0.9988656619672662,0.9988656619672662,0.0011343380327337547,0.003236607142857143,0.19419642857142858,0.14011524019534363,0.2816725635984727,512.0,0.2816725635984727,0.5594044069820147,0.2816725635984727,0.2816725635984727,0.351968886728245,6164.0,3992.0,2172.0,2.5591429624555992,114.0571428571402,14.320752818739651,-38.46775985925019,-21.029956727027077,-62.05714285714638,-4.05428590066731,0.0,1.0
min_distance,Min-Distance,4,2.8704525292559993,4.149832736000461,2.3031757761761673,4.935776601245852,10504.945500348469,1.0,0.0,0.06666666666666667,17920.0,225.0,0.012555803571428572,36.000001430511475,260.9999989271164,56.0,0.0,0.9854352679170136,13.339285714285714,0.9874441964285714,0.632280590382479,0.6317792578496669,0.3674278464954012,0.9992071043450682,0.9992071043450682,0.000792895654931811,0.003125,0.1875,0.10423372772322506,0.4114974404432407,512.0,0.4114974404432407,0.6639905915997912,0.4114974404432407,0.4114974404432407,0.36726926736441484,6301.0,3984.0,2316.0,2.6367835091236116,113.82857142856881,16.998159144954812,-38.48660375900375,-21.032530180587724,-66.20000000000347,-2.237142981030047,0.0,1.0
min_distance,Min-Distance,5,1.7076068450842286,3.885771862740394,2.330400428887066,5.084446870007423,10233.236974953226,1.0,0.0,0.12903225806451613,17920.0,546.0,0.03046875,37.20000147819519,583.1999983787537,54.0,0.0,0.9674553572333284,13.597098214285714,0.96953125,0.6495521433141395,0.6488256910049529,0.3500559194759546,0.9988816104809075,0.9988816104809075,0.0011183895190925068,0.0030133928571428573,0.18080357142857142,0.13791835171143235,0.2889310283828588,512.0,0.2889310283828588,0.525560972035413,0.2889310283828588,0.2889310283828588,0.34973637961335674,6252.0,4061.0,2189.0,2.5198810576097577,116.02857142856853,13.454360884106602,-38.91131191363475,-21.265155877705485,-62.60000000000359,-4.998857224360108,0.0,1.0
full_local,Full-Local,1,-148.422352597001,4.985371347417872,2.171567733166684,5.421593598225103,12824.477196983442,0.0,0.0,1.0,17920.0,12555.0,0.7006138392857143,0.0,12555.0,0.0,0.0,0.2993861607142857,10.901785714285714,0.2993861607142857,0.5283141327275678,0.5283141327275678,0.4716858672724323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4716858672724323,6163.0,3256.0,2907.0,3.9387214978450373,93.02857142857147,0.0,-29.582995089651273,-21.196500683680537,-83.05714285714417,-107.61429936252534,0.0,
full_local,Full-Local,2,-144.21301313536242,5.018622593074706,2.2435097077269424,5.387922082097825,12845.356173379427,0.0,0.0,1.0,17920.0,12029.0,0.6712611607142858,0.0,12029.0,0.0,0.0,0.32873883928571423,11.015625,0.32873883928571423,0.5319320937752627,0.5319320937752627,0.46806790622473726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46806790622473726,6185.0,3290.0,2895.0,3.90436357853478,93.99999999999991,0.0,-30.6086817084337,-21.784331458624866,-82.71428571428707,-103.1057250648737,0.0,
full_local,Full-Local,3,-154.4510871199891,5.129452911559113,2.238633892356846,5.331653835389445,12951.72989251683,0.0,0.0,1.0,17920.0,13157.0,0.7342075892857143,0.0,13157.0,0.0,0.0,0.2657924107142857,10.915178571428571,0.2657924107142857,0.5282774266731486,0.5282774266731486,0.4717225733268514,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4717225733268514,6171.0,3260.0,2911.0,3.972923279913138,93.14285714285717,0.0,-30.127610931510862,-21.520618842668142,-83.17142857142987,-112.77429931983352,0.0,
full_local,Full-Local,4,-141.65455534801458,5.18135892239712,2.2483697176678255,5.345455005518183,13204.871552501969,0.0,0.0,1.0,17920.0,10990.0,0.61328125,0.0,10990.0,0.0,0.0,0.38671875,10.78125,0.38671875,0.5106248017760863,0.5106248017760863,0.48937519822391373,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48937519822391373,6306.0,3220.0,3086.0,4.100891786491295,92.00000000000017,0.0,-30.15336903729804,-21.129757205299885,-88.17142857142923,-94.20001090504229,0.0,
full_local,Full-Local,5,-162.0082654976286,5.322124970730911,2.2561198505464337,5.541308962623176,13212.78027741767,0.0,0.0,1.0,17920.0,13450.0,0.7505580357142857,0.0,13450.0,0.0,0.0,0.2494419642857143,10.690848214285714,0.2494419642857143,0.510145390637482,0.510145390637482,0.48985460936251796,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48985460936251796,6259.0,3193.0,3066.0,4.138045811906568,91.2285714285717,0.0,-29.308076796032957,-21.043048279724445,-87.60000000000073,-115.28572752512991,0.0,
