method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,successful_task_throughput,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,reward_load_balance,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
random,Random,1,12.861066648816632,3.5159376742060204,2.209756543401019,5.0149576209726545,7651.522728419029,0.9802659802659802,0.019734019734019732,0.0017474879860200961,15360.0,203.0,0.013216145833333333,1373.4000089168549,1576.4000256061554,2331.0,46.0,0.8973697899995993,14.43359375,0.9867838541666667,0.6986197768954434,0.6980918193840921,0.3011524655204988,0.9992442849045909,0.9992442849045909,0.0007557150954090308,0.14876302083333334,8.92578125,0.06695330455625458,0.577519441546814,512.0,0.577519441546814,0.789493568351455,0.577519441546814,0.577519441546814,0.3011524655204988,5289.0,3695.0,1594.0,2.070777463712863,123.16666666666224,20.21103534979734,-39.68414129746566,-21.628492704797083,-53.13333333333288,-15.764000836759806,-0.30666666666666637,1.0
random,Random,2,15.895851771165326,3.423498602677224,2.142537238532949,4.894240345515504,7430.028968993002,0.9898501691638473,0.01014983083615273,0.001949317738791423,15360.0,228.0,0.01484375,1231.2000150680542,1459.2000172138214,2069.0,21.0,0.9049999988793085,14.71875,0.98515625,0.7116147308781869,0.7106752168992833,0.2880045265937382,0.9986797434930215,0.9986797434930215,0.0013202565069784986,0.13333333333333333,8.0,0.10382984087132016,0.41310862523276715,512.0,0.41310862523276715,0.6575381165003451,0.41310862523276715,0.41310862523276715,0.2880045265937382,5295.0,3768.0,1527.0,1.9718760533420918,125.59999999999543,16.832975782408877,-39.57366920510859,-21.33145341207041,-50.89999999999967,-14.592000746168196,-0.13999999999999999,1.0
random,Random,3,11.663435882761405,3.400167839012045,2.2026795006665276,4.922581814357535,7707.926329970038,0.9905284147557328,0.009471585244267198,0.003510531594784353,15360.0,430.0,0.027994791666666668,1196.400007367134,1626.4000288248062,2006.0,19.0,0.8941145814567184,14.609375,0.9720052083333334,0.706060033981499,0.7053941908713693,0.2936627687665032,0.9990569596378726,0.9990569596378726,0.000943040362127499,0.12936197916666667,7.76171875,0.1145162680152198,0.37168089293376416,512.0,0.37168089293376416,0.6474013464032685,0.37168089293376416,0.37168089293376416,0.2932855526216522,5297.0,3740.0,1555.0,2.060942868975946,124.66666666666215,16.57347446792374,-39.56655719699075,-21.71947977570061,-51.899999999999615,-16.26400075200945,-0.12666666666666668,1.0
random,Random,4,10.177101837238297,3.789963020671384,2.153988377176671,4.785390894410101,8008.588478127984,0.9905712701053799,0.009428729894620078,0.0022346368715083797,15360.0,226.0,0.014713541666666666,1074.000011920929,1300.000014424324,1803.0,17.0,0.9153645823942498,14.40234375,0.9852864583333333,0.6795060818282345,0.6788805008285766,0.3201988584054502,0.9990793592340269,0.9990793592340269,0.0009206407659731173,0.11627604166666666,6.9765625,0.08314909597888978,0.5008295265843461,512.0,0.5008295265843461,0.7292038382910372,0.5008295265843461,0.5008295265843461,0.3200147302522556,5426.0,3687.0,1738.0,2.1721151283232936,122.89999999999559,18.667618260250713,-38.90989583360046,-21.400619733990688,-57.96666666666594,-13.000000475905836,-0.11333333333333334,1.0
random,Random,5,15.12864183630154,3.0421405946365954,2.219342961768047,5.016405377600305,6578.271834022876,0.9862012987012987,0.013798701298701298,0.0019167579408543264,15360.0,490.0,0.031901041666666664,2191.2000428438187,2681.200061559677,3696.0,51.0,0.8254427043255419,15.44921875,0.9680989583333334,0.7409142000749345,0.7398054620276843,0.25869809203142535,0.9985035540591096,0.9985035540591096,0.0014964459408903852,0.2373046875,14.23828125,0.07381825260201808,0.5440760240730295,512.0,0.5440760240730295,0.7734458504244313,0.5440760240730295,0.5440760240730295,0.25851103628881406,5338.0,3955.0,1382.0,1.6632798568957967,131.83333333332843,19.800213770865444,-42.43170341602499,-20.821199908344337,-46.099999999999945,-26.812001576647162,-0.33999999999999964,1.0
min_distance,Min-Distance,1,17.033134507684736,3.8125698904611722,2.249231899477362,4.8697132207418505,8240.999463000973,1.0,0.0,0.06666666666666667,15360.0,201.0,0.0130859375,36.000001430511475,236.99999916553497,56.0,0.0,0.9845703125543271,14.03515625,0.9869140625,0.6793344677632823,0.678821084451162,0.32042320045342904,0.9992442849045909,0.9992442849045909,0.0007557150954090308,0.0036458333333333334,0.21875,0.1115330803270214,0.38299930824512546,512.0,0.38299930824512546,0.660138804535973,0.38299930824512546,0.38299930824512546,0.3202342716795768,5289.0,3593.0,1695.0,2.293626346507368,119.76666666666243,16.899553396120982,-39.578823492546356,-21.150928106502448,-56.533333333332685,-2.3700001360848546,0.0,1.0
min_distance,Min-Distance,2,7.7205636410417355,3.9817259906079134,2.271244402164345,4.909159529239397,8460.616780111333,1.0,0.0,0.07272727272727272,15360.0,270.0,0.017578125,33.000001311302185,302.99999952316284,51.0,0.0,0.9802734375310441,13.69140625,0.982421875,0.6621953523521632,0.6610712938513769,0.3372312334967937,0.9983025273481705,0.9983025273481705,0.0016974726518294984,0.0033203125,0.19921875,0.13405919630086938,0.3018826389677267,512.0,0.3018826389677267,0.5296408002524559,0.3018826389677267,0.3018826389677267,0.3372312334967937,5293.0,3505.0,1788.0,2.4138706933270564,116.83333333332926,13.55880448646294,-39.043013325265214,-20.998560058370785,-59.59999999999918,-3.030000173486769,0.0,1.0
min_distance,Min-Distance,3,7.751927496097778,3.829916026395254,2.3483094677935377,4.974622889775107,8432.047750279873,1.0,0.0,0.14285714285714285,15360.0,434.0,0.028255208333333334,33.000001311302185,466.99999821186066,48.0,0.0,0.969596354283082,13.79296875,0.9717447916666667,0.6668555240793201,0.6659751037344398,0.33270463975858167,0.9986797434930215,0.9986797434930215,0.0013202565069784986,0.003125,0.1875,0.13701940154122128,0.29192489577746716,512.0,0.29192489577746716,0.5680679791592541,0.29192489577746716,0.29192489577746716,0.3325160316861562,5295.0,3531.0,1763.0,2.3880055933956026,117.69999999999588,14.542540266476982,-39.80868076887418,-21.21193186032125,-58.79999999999922,-4.670000147074461,0.0,1.0
min_distance,Min-Distance,4,8.889250579566578,4.074373295983547,2.25495885216749,4.801549699431615,8509.874950907451,0.9795918367346939,0.02040816326530612,0.07692307692307693,15360.0,225.0,0.0146484375,31.20000123977661,256.1999990940094,49.0,1.0,0.9833203125589838,13.8046875,0.9853515625,0.6515486725663717,0.6507088933897993,0.34800220953783834,0.9987111029276377,0.9987111029276377,0.0012888970723623642,0.003125,0.1875,0.10990999754389649,0.38923620741882115,512.0,0.38923620741882115,0.647466416189669,0.38923620741882115,0.38923620741882115,0.34800220953783834,5424.0,3534.0,1890.0,2.408000835004938,117.79999999999588,16.5751402544557,-38.94881725594919,-20.968404855293866,-62.999999999998984,-2.562000134959817,-0.006666666666666667,1.0
min_distance,Min-Distance,5,6.335165669541311,3.752837764857531,2.326728054033961,4.907562370792911,8305.40041330314,1.0,0.0,0.1320754716981132,15360.0,504.0,0.0328125,31.80000126361847,535.7999982833862,46.0,0.0,0.9651171876117587,13.89453125,0.9671875,0.6662296310170444,0.6653572764683876,0.3333333333333333,0.9986906098017209,0.9986906098017209,0.001309390198279087,0.002994791666666667,0.1796875,0.13661899999284227,0.2932628763957716,512.0,0.2932628763957716,0.5208988465490617,0.2932628763957716,0.2932628763957716,0.333146277590722,5339.0,3557.0,1781.0,2.3349452947155296,118.5666666666625,13.335010471656009,-39.961561953284125,-20.846949402481716,-59.39999999999919,-5.358000120148063,0.0,1.0
full_local,Full-Local,1,-149.2192895988701,5.502229194824102,2.1918993692716766,5.3808297688644515,11126.396369159016,0.0,0.0,1.0,15360.0,10693.0,0.6961588541666667,0.0,10693.0,0.0,0.0,0.3038411458333333,10.828125,0.3038411458333333,0.5237105611184584,0.5237105611184584,0.4762894388815417,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4762894388815417,5293.0,2772.0,2521.0,4.013851504025619,92.39999999999732,0.0,-29.601699631580694,-21.054248571778622,-84.03333333333113,-106.93001440912485,0.0,
full_local,Full-Local,2,-154.7336596120149,5.518287600112555,2.227854298246918,5.375663771056515,11147.804654252155,0.0,0.0,1.0,15360.0,10597.0,0.6899088541666667,0.0,10597.0,0.0,0.0,0.3100911458333333,10.3828125,0.3100911458333333,0.5013202565069785,0.5013202565069785,0.4986797434930215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4986797434930215,5302.0,2658.0,2644.0,4.194057431998553,88.59999999999754,0.0,-28.801105247110716,-20.42921296188708,-88.1333333333309,-105.97001544386148,0.0,
full_local,Full-Local,3,-158.24115301901475,5.0530969149624445,2.2646226822072886,5.481938239138501,11222.94781024999,0.0,0.0,1.0,15360.0,11284.0,0.7346354166666667,0.0,11284.0,0.0,0.0,0.26536458333333335,10.65234375,0.26536458333333335,0.514334213504338,0.514334213504338,0.485665786495662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485665786495662,5302.0,2727.0,2575.0,4.11549241299963,90.8999999999974,0.0,-29.3881112890173,-21.07969999807027,-85.83333333333103,-112.84001553244889,0.0,
full_local,Full-Local,4,-146.84308626147686,5.660383596002157,2.201105377118926,5.282583358275459,11390.903030258603,0.0,0.0,1.0,15360.0,9481.0,0.6172526041666667,0.0,9481.0,0.0,0.0,0.3827473958333333,10.44921875,0.3827473958333333,0.49254280979561776,0.49254280979561776,0.5074571902043823,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074571902043823,5431.0,2675.0,2756.0,4.25828150663873,89.16666666666417,0.0,-28.92860549899919,-20.404476573842935,-91.86666666666402,-94.81001122202724,0.0,
full_local,Full-Local,5,-164.52959027834004,5.3745617948206945,2.256706944254247,5.492697653652875,11302.89967952101,0.0,0.0,1.0,15360.0,11571.0,0.7533203125,0.0,11571.0,0.0,0.0,0.24667968750000002,10.5078125,0.24667968750000002,0.5031799476243921,0.5031799476243921,0.49682005237560795,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49682005237560795,5346.0,2690.0,2656.0,4.201821442201119,89.66666666666414,0.0,-29.22807906467328,-20.724836730467725,-88.53333333333087,-115.71001561265439,0.0,
