method,display_name,episode,reward,avg_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,active_load_balance_score,avg_load_balance_score,mec_activity_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,reward_delay,reward_energy,reward_qos,reward_task_success,reward_deadline_slack,reward_service_continuity,reward_handover,reward_load_balance,reward_enqueue,penalty_deadline,penalty_task_failure,penalty_queue_full,penalty_invalid_action,penalty_blocked,penalty_failed_handover,penalty_handover_cost,selected_offload
maddpg,MADDPG,3,-40.274634017898826,2.8768259304430672,936.9780155888949,0.7449392712550608,0.2550607287449393,0.0,0.9620533333333332,0.9719333333333333,0.7974683544303798,0.7973154362416107,0.2024928092042186,0.9998082454458294,0.9998082454458294,0.00019175455417066154,0.016466666666666668,0.041498676699690984,0.041498676699690984,0.12668349904318651,0.2024928092042186,5214.0,4158.0,1056.0,-1369.0701586307625,-2.358639493667651,818.3999999999475,1663.2000000001042,372.7296260983059,-3.4151999999999885,10.897745765770718,0.038182562499392864,0.0,-356.20023074444697,-844.7999999999862,-368.1000000000082,0.0,-2.0,-18.900000000000023,-5.540000000000001,
han_maddpg,HAN+MADDPG,1,-54.73521028886984,2.9137459803183923,854.0040490760858,0.7144177449168208,0.2855822550831793,0.0009233610341643582,0.8857200000000001,0.929,0.7624905374716124,0.7619137670196672,0.23732980332829046,0.9992435703479576,0.9992435703479576,0.0007564296520423601,0.07213333333333333,0.03486759661393957,0.03486759661393957,0.11792929032817483,0.23732980332829046,5284.0,4029.0,1255.0,-1342.0674545344145,-2.0791592576012077,607.5999999999555,1611.6000000000925,369.0770975680487,-10.285199999999994,48.285584806741596,-0.0014280262051464987,0.0,-394.3838626351552,-1003.9999999999771,-275.4000000000047,-4.0,-2.0,-90.2999999999995,-23.265000000000125,
han_maddpg,HAN+MADDPG,2,-32.21454281904492,2.8219207756668068,832.5057984118203,0.7283464566929134,0.27165354330708663,0.00392156862745098,0.9583733333333333,0.9685333333333334,0.8043478260869565,0.8043478260869565,0.1956521739130435,1.0,1.0,0.0,0.016933333333333335,0.05480850851521602,0.05480850851521602,0.1313131286452214,0.1956521739130435,5244.0,4218.0,1026.0,-1339.6191268342207,-2.178661879423529,866.3999999999567,1687.2000000001096,383.8483017454318,-3.746399999999975,11.78335540926218,0.004151252049219196,0.0,-323.3748168800708,-820.7999999999876,-279.60000000000485,-1.5,-2.0,-19.800000000000026,-5.585000000000003,
han_maddpg,HAN+MADDPG,3,-44.06432163172506,2.889934123956287,845.294045360421,0.6593406593406593,0.34065934065934067,0.00546448087431694,0.9289866666666666,0.9362666666666667,0.7746883988494727,0.7746883988494727,0.2253116011505273,1.0,1.0,0.0,0.012133333333333333,0.033195522685707975,0.033195522685707975,0.11742423962180813,0.2253116011505273,5215.0,4040.0,1175.0,-1308.3738709738234,-2.219802257489286,675.9999999999432,1616.0000000000935,364.6125388862775,-6.391199999999935,7.253697260749975,0.06898052501848081,0.0,-366.4622082286929,-939.9999999999808,-287.70000000000516,-1.0,-1.0,-18.00000000000002,-3.624999999999992,
min_distance,Min-Distance,1,-44.00713939938546,2.9139650589725083,1054.475617520982,0.6627906976744186,0.3372093023255814,0.0,0.9846933333333333,0.9881333333333333,0.793833932286741,0.7936838124054463,0.2061270801815431,0.9998108925869894,0.9998108925869894,0.00018910741301059002,0.005733333333333333,0.05646085674344115,0.05646085674344115,0.13042929007982215,0.2061270801815431,5287.0,4197.0,1090.0,-1409.2678884952895,-2.366691895943427,806.7999999999477,1678.8000000001077,389.11780434814705,-1.377600000000002,3.355069968126735,0.0,0.0,-390.2924831237596,-871.9999999999847,-447.0000000000112,0.0,-3.0,-8.7,-1.7100000000000013,1.0
min_distance,Min-Distance,2,-47.213855647594244,2.9834881464075713,1128.8567029957821,0.78125,0.21875,0.0,0.9871733333333333,0.9897333333333334,0.7925247902364607,0.7925247902364607,0.20747520976353928,1.0,1.0,0.0,0.004266666666666667,0.04316027735904091,0.04316027735904091,0.13329124314089616,0.20747520976353928,5244.0,4156.0,1088.0,-1417.8073636867068,-2.5216655135564654,791.999999999956,1662.400000000104,378.9563461586824,-1.1544000000000012,2.953229283839883,0.004999997854232891,0.0,-410.7549551113499,-870.3999999999847,-483.9000000000126,0.0,-3.0,-4.199999999999999,-1.505000000000001,1.0
min_distance,Min-Distance,3,-46.11940260506055,2.941236745411492,1096.8868143243562,0.6666666666666666,0.3333333333333333,0.0,0.9892,0.9922,0.7942473633748801,0.7942473633748801,0.20575263662511983,1.0,1.0,0.0,0.005,0.03488911866976256,0.03488911866976256,0.1263047113083303,0.20575263662511983,5215.0,4142.0,1073.0,-1413.8339868807832,-2.55246910872973,798.399999999956,1656.8000000001027,374.51329151436744,-0.972000000000002,2.96407449431588,0.0,0.0,-395.2379408185432,-858.3999999999854,-480.9000000000125,0.0,-2.0,-7.499999999999997,-1.500000000000001,1.0
random,Random,1,-153.39196014565167,3.1612689308493067,591.8197419184538,0.7383536117505206,0.26164638824947933,0.0013136288998357964,0.3669466666666672,0.7318666666666667,0.6585134622677284,0.6567700453857791,0.3405824508320726,0.9973524962178517,0.9973524962178517,0.00264750378214826,0.6082,0.03663716766974071,0.03663716766974071,0.11132154607524475,0.3405824508320726,5274.0,3473.0,1801.0,-1433.570716751232,-1.6013470304213153,-51.599999999991695,1389.2000000000419,296.0202509963377,-56.974799999999966,425.1329527627683,0.7621360309879155,0.0,-556.9395138266254,-1440.7999999999524,-158.7000000000003,-11.0,-1.0,-709.4999999999837,-203.0650000000061,1.0
random,Random,2,-168.94393811398052,3.3484013292784054,712.0034834360765,0.7181787214715567,0.2818212785284433,0.0010208711433756805,0.35905333333333367,0.7113333333333334,0.6339831804281345,0.6325324180015256,0.36517925247902366,0.9977116704805492,0.9977116704805492,0.002288329519450801,0.5871333333333333,0.041526888618044794,0.041526888618044794,0.12218013228848576,0.36517925247902366,5232.0,3317.0,1915.0,-1444.4952866436763,-1.6283088139216375,-205.1999999999929,1326.8000000000277,276.7736297844175,-57.685199999999966,399.9267355734492,0.4875278118762134,0.0,-637.784387530757,-1531.9999999999472,-229.50000000000298,-8.0,-1.0,-739.7999999999791,-190.73500000000567,1.0
random,Random,3,-168.40703728913655,3.3089390307459707,705.1422708789593,0.7241657077100115,0.2758342922899885,0.0006899724011039559,0.37260000000000004,0.7202,0.6294660007683442,0.6283796740172579,0.36989453499520614,0.998274209012464,0.998274209012464,0.0017257909875359539,0.5793333333333334,0.04324869471045807,0.04324869471045807,0.12142255607371528,0.36989453499520614,5206.0,3277.0,1929.0,-1451.0597057002533,-1.594209915828614,-232.3999999999993,1310.800000000024,274.24951410880715,-56.46599999999996,395.4448648684414,0.40799375169948815,0.0,-641.7670035414229,-1543.1999999999466,-227.70000000000292,-8.0,-2.0,-714.299999999983,-189.76000000000565,1.0
joint_greedy,Joint Greedy,1,-128.08378794952597,4.173177549188165,2585.0526954865836,0.8035714285714286,0.19642857142857142,0.0,0.9387599999999999,0.9410000000000001,0.5729954614220878,0.5729954614220878,0.42700453857791226,1.0,1.0,0.0,0.0037333333333333333,0.0,0.0,0.0,0.42700453857791226,5288.0,3030.0,2258.0,-1675.6332252676063,-4.469853381852652,-594.4000000000245,1212.0000000000016,264.5670612343718,-5.511599999999966,2.8532930199168764,0.0,0.0,-1049.5719743429847,-1806.3999999999317,0.0,0.0,-3.0,-3.2999999999999994,-1.350000000000001,
joint_greedy,Joint Greedy,2,-134.61921690564049,4.308156097418265,2704.3133850222225,0.8275862068965517,0.1724137931034483,0.0,0.9548133333333333,0.9571333333333334,0.5625715375810759,0.5623569794050344,0.4372616323417239,0.9996186117467581,0.9996186117467581,0.00038138825324180017,0.0038666666666666667,0.0,0.0,0.0,0.4372616323417239,5242.0,2949.0,2293.0,-1729.627956003554,-4.310725586443983,-654.8000000000274,1179.5999999999942,261.39988209263413,-4.066799999999986,3.063204842061117,0.0,0.0,-1133.102367337579,-1834.39999999993,0.0,0.0,-3.0,-2.9999999999999996,-1.440000000000001,
joint_greedy,Joint Greedy,3,-120.1164207876646,4.132128939411306,2599.161756466609,0.7636363636363637,0.23636363636363636,0.0,0.9628,0.965,0.5937080375983119,0.5934803451581975,0.4061361457334612,0.9996164908916587,0.9996164908916587,0.0003835091083413231,0.0036666666666666666,0.0,0.0,0.0,0.4061361457334612,5213.0,3095.0,2118.0,-1692.4774866803134,-4.527115449283745,-456.4000000000392,1238.0000000000075,275.8601366415333,-3.3479999999999595,2.695582398447279,0.0,0.0,-1037.2016366020039,-1694.399999999938,0.0,0.0,-2.0,-3.899999999999999,-1.260000000000001,
full_local,Full-Local,1,-131.97151495135236,4.182471284179705,2529.567901021738,0.8269230769230769,0.17307692307692307,0.0,0.9181199999999999,0.9202,0.5614831630722663,0.5612708018154312,0.43835098335854766,0.9996217851739788,0.9996217851739788,0.00037821482602118004,0.0034666666666666665,0.0,0.0,0.0,0.43835098335854766,5286.0,2968.0,2318.0,-1641.7523771760486,-4.376141935071307,-667.2000000000174,1187.199999999996,258.826538024025,-7.3691999999999425,2.7752844539681183,0.0,0.0,-1056.3411771506844,-1854.399999999929,0.0,0.0,-3.0,-2.6999999999999997,-1.290000000000001,
full_local,Full-Local,2,-135.84456680244196,4.311836064513775,2694.3776222565243,0.8545454545454545,0.14545454545454545,0.0,0.9507333333333333,0.9529333333333333,0.558587786259542,0.5581617086193745,0.44107551487414187,0.9992372234935164,0.9992372234935164,0.0007627765064836003,0.0036666666666666666,0.0,0.0,0.0,0.44107551487414187,5240.0,2927.0,2313.0,-1721.9028235629091,-4.282887552374419,-679.6000000000254,1170.7999999999922,259.92403076197047,-4.433999999999975,3.02678524311509,0.0,0.0,-1136.6268143027187,-1850.3999999999292,0.0,0.0,-3.0,-2.4,-1.410000000000001,
full_local,Full-Local,3,-123.63932296734518,4.144112304519466,2546.0141663944296,0.7592592592592593,0.24074074074074073,0.0,0.94284,0.945,0.5825019186492709,0.5821668264621285,0.41725790987535955,0.999424736337488,0.999424736337488,0.0005752636625119846,0.0036,0.0,0.0,0.0,0.41725790987535955,5212.0,3036.0,2176.0,-1654.2032087977807,-4.445315850003703,-526.4000000000359,1214.4000000000021,270.85571588037965,-5.144399999999971,2.6403077494342964,0.0,0.0,-1043.690573165662,-1740.7999999999354,0.0,0.0,-2.0,-3.899999999999999,-1.2300000000000009,
