method,display_name,episode,reward,avg_delay,avg_success_delay,p95_success_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,total_user_seconds,blocked_user_seconds,blocked_time_ratio,handover_interruption_seconds,service_interruption_seconds,total_handovers,failed_handovers,service_continuity_rate,successful_task_throughput,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,handover_frequency,handovers_per_user_minute,load_balance_variance,load_balance_coefficient,load_variance_sample_count,mec_load_fairness,jain_mec_load_fairness,active_load_balance_score,avg_load_balance_score,deadline_violation_rate,resolved_tasks,completed_tasks,deadline_violations,energy_per_successful_task,reward_task_success,reward_load_balance,penalty_delay,penalty_energy,penalty_task_failure,penalty_service_interruption,penalty_failed_handover,selected_offload
attn_mappo,Attn+MAPPO,2,73.03676517447457,2.831944303989199,1.9081488350038665,3.9531398437546637,5769.553873354709,1.0,0.0,0.5263157894736842,12800.0,260.0,0.0203125,34.2000013589859,294.20000076293945,27.0,0.0,0.9770156249403954,18.103125,0.9796875,0.8733604703753958,0.8723740682177547,0.12649649875762367,0.9988705669753783,0.9988705669753783,0.00112943302462164,0.002109375,0.12656250000000002,0.0810120855856898,0.510518865543246,510.0,0.510518865543246,0.731408115167188,0.510518865543246,0.510518865543246,0.12491529252315338,4422.0,3862.0,553.0,1.4939290195118355,154.48000000000354,18.650906936763473,-43.78656600193902,-30.377176545334915,-22.3999999999997,-3.5304001392796636,0.0,
attn_mappo,Attn+MAPPO,3,63.80507765749644,2.6257877978446094,1.9249420802447634,4.050161196013722,6049.224938457764,1.0,0.0,0.5294117647058824,12800.0,336.0,0.02625,30.000000953674316,366.0000002384186,24.0,0.0,0.9714062499813736,17.503125,0.97375,0.8467120181405896,0.8453701607425854,0.15304505320353182,0.9984152139461173,0.9984152139461173,0.001584786053882726,0.001875,0.11249999999999999,0.11661824826155652,0.36381645586633454,510.0,0.36381645586633454,0.6765047393472138,0.36381645586633454,0.36381645586633454,0.1516866651573466,4410.0,3734.0,670.0,1.6200388158697816,149.36000000000456,17.250870853353998,-41.985152785012254,-29.38864062788564,-27.0399999999996,-4.392000070773065,0.0,
attn_mappo,Attn+MAPPO,4,63.65664624061901,2.8287476008972923,1.918881368025099,3.972621964742748,6316.969338940991,1.0,0.0,0.625,12800.0,174.0,0.01359375,33.60000133514404,207.60000121593475,21.0,0.0,0.9837812499050052,17.56875,0.98640625,0.8277385159010601,0.8264608599779493,0.17199558985667035,0.9984564498346197,0.9984564498346197,0.0015435501653803748,0.001640625,0.0984375,0.0711455139125638,0.5569266215443126,512.0,0.5569266215443126,0.7742470477207346,0.5569266215443126,0.5569266215443126,0.16979051819184124,4528.0,3748.0,770.0,1.6854240498775324,149.92000000000445,19.82072442165081,-42.75588308258458,-29.636994952395597,-31.199999999999513,-2.491200057324022,0.0,
attn_mappo,Attn+MAPPO,5,88.11451766919345,2.0954184482264377,1.7408385935584016,3.7979815630013065,5209.414193314615,1.0,0.0,0.43333333333333335,12800.0,455.0,0.035546875,36.000001430511475,491.00000047683716,34.0,0.0,0.961640624962747,19.1296875,0.964453125,0.9144073493166032,0.9131796822555381,0.08547773551130007,0.9986574177668383,0.9986574177668383,0.0013425822331617813,0.00265625,0.15937500000000002,0.08224120351349867,0.5049307392112352,509.0,0.5049307392112352,0.7495267611565062,0.5049307392112352,0.5049307392112352,0.08413515327813828,4463.0,4081.0,376.0,1.2765043355340884,163.2400000000018,19.07545607143303,-42.054132755642314,-30.974806444947085,-15.27999999999985,-5.892000042833388,0.0,
mappo_no_han,MAPPO,1,67.85778502433095,2.6430429367489783,1.9860528158220434,4.248515267554228,5827.873682637514,1.0,0.0,0.3898305084745763,12800.0,222.0,0.01734375,35.40000140666962,257.40000116825104,36.0,0.0,0.9798906249087304,17.446875,0.98265625,0.8407499435283488,0.8399909726923945,0.15910629654705485,0.9990972692394493,0.9990972692394493,0.0009027307605506658,0.0028125,0.16874999999999998,0.051125998239825665,0.6604345122063662,511.0,0.6604345122063662,0.8488018325793272,0.6604345122063662,0.6604345122063662,0.15730083502595352,4427.0,3722.0,697.0,1.565790887328725,148.88000000000466,21.686886822401924,-43.32053537734225,-28.09976680599982,-28.199999999999577,-3.0888000577688217,0.0,
mappo_no_han,MAPPO,2,71.56205488333944,2.8843641399829787,1.961463021873467,4.155609341165361,5508.404820659683,1.0,0.0,0.45161290322580644,12800.0,258.0,0.02015625,37.20000147819519,295.20000064373016,34.0,0.0,0.9769374999497086,17.9390625,0.97984375,0.8652498304318336,0.8644680370454032,0.1346284165348995,0.9990964535803026,0.9990964535803026,0.0009035464196973119,0.00265625,0.15937500000000002,0.07994318621152405,0.5154124130917915,510.0,0.5154124130917915,0.7435506166661446,0.5154124130917915,0.5154124130917915,0.13304721030042918,4423.0,3827.0,589.0,1.4393532324692142,153.08000000000382,18.96054072498689,-44.21438579559604,-28.881700546848503,-23.83999999999967,-3.5424001403152943,0.0,
mappo_no_han,MAPPO,3,64.65107098766748,2.6197356508706275,1.9622195808783485,4.222843715600301,5765.323301734794,1.0,0.0,0.40298507462686567,12800.0,336.0,0.02625,39.60000121593475,375.59999990463257,40.0,0.0,0.9706562500074506,17.4703125,0.97375,0.845124716553288,0.8437853746887027,0.15462983925741453,0.9984152139461173,0.9984152139461173,0.001584786053882726,0.003125,0.1875,0.11159279501770655,0.3827709149335121,511.0,0.3827709149335121,0.6998708516711387,0.3827709149335121,0.3827709149335121,0.15395064523432195,4410.0,3727.0,680.0,1.546907244897986,149.08000000000462,17.881700260197647,-42.41366245630536,-28.06976766930114,-27.319999999999595,-4.507200085557997,0.0,
mappo_no_han,MAPPO,4,63.57391960429959,2.8156859701481687,1.983125077875709,4.096714093615983,6010.8207552382755,1.0,0.0,0.5344827586206896,12800.0,170.0,0.01328125,34.80000138282776,204.80000126361847,27.0,0.0,0.9839999999012798,17.465625,0.98671875,0.8228798586572438,0.8216097023153253,0.17684674751929438,0.9984564498346197,0.9984564498346197,0.0015435501653803748,0.002109375,0.12656250000000002,0.057874889537709424,0.6240363114730685,512.0,0.6240363114730685,0.8132490931271869,0.6240363114730685,0.6240363114730685,0.175303197353914,4528.0,3726.0,795.0,1.6132100792373256,149.04000000000462,20.819176784055927,-43.46083134769946,-28.286826104365954,-32.079999999999494,-2.457600057590753,0.0,
mappo_no_han,MAPPO,5,86.31326041324064,2.1540113639884724,1.7870466735065682,3.844249227837339,4856.092283495138,1.0,0.0,0.15436241610738255,12800.0,456.0,0.035625,89.40000343322754,545.4000018835068,126.0,0.0,0.957390624852851,18.99375,0.964375,0.9075027995520717,0.9066905347952562,0.09241441038263594,0.9991049451778922,0.9991049451778922,0.0008950548221078541,0.00984375,0.590625,0.0801579168968253,0.5144268073276297,511.0,0.5144268073276297,0.7451456055583721,0.5144268073276297,0.5144268073276297,0.09174311926605505,4465.0,4052.0,410.0,1.1984433078714556,162.08000000000203,19.03847022201638,-42.40624237927603,-29.334167723496265,-16.519999999999825,-6.544800085015595,0.0,
joint_greedy,Joint Greedy,1,44.05575297982432,2.9962419755144856,2.307597855064145,5.026939684236385,6248.747285614693,1.0,0.0,0.08641975308641975,12800.0,221.0,0.017265625,97.20000386238098,318.200000166893,148.0,0.0,0.9751406249869615,15.8390625,0.982734375,0.7632708380393043,0.7625818099751749,0.23651545926427442,0.9990972692394493,0.9990972692394493,0.0009027307605506658,0.0115625,0.69375,0.02926899377151724,0.7903885184227537,512.0,0.7903885184227537,0.9029919727447695,0.7903885184227537,0.7903885184227537,0.23516136312344843,4427.0,3379.0,1042.0,1.8492889273793114,135.1600000000074,23.116594502266274,-46.991701613732694,-21.4907407972918,-41.919999999999284,-3.8184001171030104,0.0,
joint_greedy,Joint Greedy,2,41.52991794794798,3.161122640548237,2.2285583218560863,4.708664791032647,5809.627904885499,1.0,0.0,0.10465116279069768,12800.0,218.0,0.01703125,103.20000410079956,321.2000004053116,154.0,0.0,0.9749062499683351,15.6796875,0.98296875,0.7567873303167421,0.7555906934718771,0.2428281002936526,0.9984187937655297,0.9984187937655297,0.001581206234470296,0.01203125,0.721875,0.05958726500695652,0.6150535132275704,512.0,0.6150535132275704,0.7899831185606401,0.6150535132275704,0.6150535132275704,0.24237632708380394,4420.0,3345.0,1073.0,1.7368095380823616,133.80000000000766,20.22356783515255,-45.02679054813397,-20.612459461869694,-42.99999999999926,-3.8544001365080476,0.0,
joint_greedy,Joint Greedy,3,40.1843027563591,3.028101929018987,2.2857116701776707,4.9673512583287325,6066.474009496194,1.0,0.0,0.0967741935483871,12800.0,338.0,0.02640625,92.40000367164612,430.3999993801117,140.0,0.0,0.9663750000484288,15.7359375,0.97359375,0.7613971422091177,0.7600181118406159,0.23817070409780394,0.9981888159384198,0.9981888159384198,0.001811184061580258,0.0109375,0.65625,0.0861187196689886,0.4875696316242145,512.0,0.4875696316242145,0.7679257670764587,0.4875696316242145,0.4875696316242145,0.23771790808240886,4409.0,3357.0,1050.0,1.8071117097099179,134.28000000000756,19.658899637157422,-45.691705772340455,-20.818091860725037,-42.07999999999928,-5.164800152182579,0.0,
joint_greedy,Joint Greedy,4,34.50674595343298,3.266704367345726,2.2349122691023737,4.663203790799201,6552.948964184343,1.0,0.0,0.10416666666666667,12800.0,163.0,0.012734375,86.40000343322754,249.40000092983246,129.0,0.0,0.9805156249273569,15.3796875,0.987265625,0.7246024734982333,0.72348401323043,0.27497243660418963,0.9984564498346197,0.9984564498346197,0.0015435501653803748,0.010078125,0.6046875,0.042336544945022675,0.7103574925742892,512.0,0.7103574925742892,0.8470647815048564,0.7103574925742892,0.7103574925742892,0.2743109151047409,4528.0,3281.0,1244.0,1.9972413789040973,131.24000000000817,21.684858406524345,-45.00516398263406,-20.54014934130192,-49.879999999999114,-2.9928000951185822,0.0,
joint_greedy,Joint Greedy,5,54.49521867360454,2.739884163488175,2.276219927593682,4.715440986810422,4911.591033896427,1.0,0.0,0.059027777777777776,12800.0,453.0,0.035390625,172.80000686645508,625.8000025749207,271.0,0.0,0.9511093747988343,16.809375,0.964609375,0.8038556377493835,0.8024166480196913,0.19579324233609308,0.9982098903557843,0.9982098903557843,0.0017901096442157081,0.021171875,1.2703125,0.05452238352540649,0.64191542904525,512.0,0.64191542904525,0.8610053504816226,0.64191542904525,0.64191542904525,0.19489818751398524,4461.0,3586.0,871.0,1.369657287756951,143.44000000000574,22.04173697232952,-48.37734565386236,-20.099573167622946,-34.99999999999943,-7.509600217919797,0.0,
maddpg,MADDPG,1,40.21493554816516,3.165141274821407,2.3220165442014533,4.6979799619669995,5698.509748496984,1.0,0.0,0.3541666666666667,12800.0,214.0,0.01671875,28.80000114440918,242.8000009059906,31.0,0.0,0.9810312499292195,15.4078125,0.98328125,0.7428248587570622,0.7418190024825095,0.2568269013766644,0.998645903859174,0.998645903859174,0.0013540961408259986,0.002421875,0.1453125,0.03446715489410042,0.7576721649504202,512.0,0.7576721649504202,0.8917805402826331,0.7576721649504202,0.7576721649504202,0.25547280523583843,4425.0,3287.0,1132.0,1.7336506688460553,131.48000000000812,22.82958183123557,-44.8859510942335,-20.77509588565891,-45.51999999999921,-2.91360005363822,0.0,
maddpg,MADDPG,2,43.2405094053247,3.308399779336435,2.277440633733941,4.545017255443724,5228.176059370083,1.0,0.0,0.2711864406779661,12800.0,203.0,0.015859375,35.40000140666962,238.40000081062317,43.0,0.0,0.9813749999366701,15.73125,0.984140625,0.7596197374377547,0.7580754461260447,0.23989157442963632,0.9979670205556811,0.9979670205556811,0.0020329794443189517,0.003359375,0.2015625,0.06370600785400418,0.5938489779663235,512.0,0.5938489779663235,0.7850324946844639,0.5938489779663235,0.5938489779663235,0.23876214140501467,4418.0,3356.0,1057.0,1.5578593740673667,134.24000000000757,20.096831863922432,-44.930823767581686,-20.82469912025825,-42.47999999999927,-2.860800087451935,0.0,
maddpg,MADDPG,3,37.25629549482619,3.1610883830856973,2.263352914429982,4.591524933828946,5533.663860346456,1.0,0.0,0.22033898305084745,12800.0,322.0,0.02515625,35.40000116825104,357.4000004529953,46.0,0.0,0.9720781249646098,15.3421875,0.97484375,0.74200861482657,0.7410006791940231,0.2576409327597917,0.9986416119538148,0.9986416119538148,0.0013583880461851936,0.00359375,0.215625,0.09426955015249103,0.45235034518309736,512.0,0.45235034518309736,0.7570391657569029,0.45235034518309736,0.45235034518309736,0.25673534072900156,4411.0,3273.0,1134.0,1.6907008433689141,130.92000000000823,19.380202643376794,-43.04510193869721,-20.19000604034416,-45.51999999999921,-4.288800074718893,0.0,
maddpg,MADDPG,4,35.023016065308184,3.540316497872387,2.272922332372491,4.520143835414584,5892.080312398933,1.0,0.0,0.3090909090909091,12800.0,156.0,0.0121875,33.000001311302185,189.00000131130219,38.0,0.0,0.9852343748975545,15.2765625,0.9878125,0.719743816254417,0.718632855567806,0.2798235942668137,0.9984564498346197,0.9984564498346197,0.0015435501653803748,0.00296875,0.178125,0.04109625078117585,0.7176449324174299,512.0,0.7176449324174299,0.8586184086588705,0.7176449324174299,0.7176449324174299,0.2787210584343991,4528.0,3259.0,1264.0,1.8079411820800653,130.36000000000834,21.980631261667092,-43.81745275097754,-20.47216302290383,-50.759999999999096,-2.2680000490508974,0.0,
maddpg,MADDPG,5,52.1674989254243,2.8065954799320605,2.3170051968911114,4.58173676740894,4554.210696673628,1.0,0.0,0.21782178217821782,12800.0,450.0,0.03515625,60.60000228881836,510.6000016927719,79.0,0.0,0.9601093748677522,16.584375,0.96484375,0.793451446512671,0.7916759901543969,0.2060863727903334,0.9977623629447304,0.9977623629447304,0.0022376370552696354,0.006171875,0.37031250000000004,0.06669531812642379,0.5788045208814913,512.0,0.5788045208814913,0.8454173887648594,0.5788045208814913,0.5788045208814913,0.20474379055717162,4459.0,3538.0,915.0,1.287227443943931,141.52000000000612,21.64268515238035,-47.92833163213535,-20.09965549893622,-36.83999999999939,-6.12720007263124,0.0,
random,Random,1,23.265198240755126,3.10979815458802,2.190393345378886,4.976565889636802,5931.322333661771,0.9947229551451188,0.005277044854881266,0.0021175224986765486,12800.0,205.0,0.016015625,1133.4000298976898,1338.4000351428986,1895.0,10.0,0.8954374972544611,15.290625,0.983984375,0.737008585630366,0.7361769352290679,0.2626946513202437,0.9988715865493116,0.9988715865493116,0.0011284134506883321,0.147265625,8.8359375,0.08217366373207413,0.5052367318418473,512.0,0.5052367318418473,0.7475760345073187,0.5052367318418473,0.5052367318418473,0.26224328593996843,4426.0,3262.0,1162.0,1.8183085020422352,130.48000000000832,19.137946483387406,-41.73640876925658,-21.915537567609142,-46.559999999999185,-16.06080060172826,-0.08000000000000002,1.0
random,Random,2,19.632234868811793,3.5456021610178547,2.1391109322699466,4.792058600752072,5749.294649145312,0.9917877447883765,0.0082122552116235,0.0019071837253655435,12800.0,195.0,0.015234375,943.8000239133835,1138.8000264167786,1583.0,13.0,0.9110312479361892,14.9671875,0.984765625,0.7219082070992539,0.7212559295233792,0.27784052405692344,0.9990964535803026,0.9990964535803026,0.0009035464196973119,0.12265625,7.359375,0.11189552373737884,0.3816142151645986,512.0,0.3816142151645986,0.6202109151472449,0.3816142151645986,0.3816142151645986,0.27738875084707476,4423.0,3193.0,1228.0,1.8005933758676205,127.72000000000877,15.877399427769506,-40.28015564824211,-20.71540691096329,-49.19999999999913,-13.665600516367704,-0.10400000000000004,1.0
