num_users,method,display_name,is_system,episodes,mean_reward,std_reward,avg_delay,total_energy,handover_success_rate,handover_failure_rate,forced_termination_rate,service_continuity_rate,service_availability_rate,task_completion_rate,task_success_rate,task_failure_rate,task_settlement_rate,task_resolution_rate,pending_task_rate,deadline_violation_rate,handover_frequency,active_load_balance_score,avg_load_balance_score,mec_activity_score,energy_per_resolved_task,handover_action_rate,local_compute_rate,mean_offload_ratio,reward_delay,reward_energy,reward_qos,reward_task_success,reward_deadline_slack,reward_service_continuity,reward_handover,reward_load_balance,reward_enqueue,penalty_deadline,penalty_task_failure,penalty_queue_full,penalty_invalid_action,penalty_blocked,penalty_failed_handover,penalty_handover_cost,selection_metric,selection_score,primary_metric_win_count,primary_metric_wins_text,selected_offload,method_variant,training_history,source
25,maddpg,MADDPG,False,3,-33.38067815610855,4.993655178743604,2.8274580608515723,867.037980286575,0.749382716581055,0.25061728341894507,0.0,0.9632088888888889,0.9744222222222222,0.8064500880876807,0.8063475410167694,0.19352497608963334,0.9998725171064028,0.9998725171064028,0.0001274828935971872,0.19352497608963334,0.01868888888888889,0.06589755588339725,0.06589755588339725,0.12915263480196396,0.16520253673291363,0.016066666666666667,0.010666666666666666,0.9862722158432007,-1363.288068589114,-2.210718121041781,880.5333333332833,1693.0666666667776,384.02695539665734,-3.311199999999993,12.612207238615085,0.025413977432558233,0.0,-332.293021794249,-812.5333333333214,-299.7000000000056,0.0,-2.6666666666666665,-21.200000000000028,-6.325000000000007,avg_delay,-2.8274580608515723,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u25/learned_baselines/maddpg/training_history.json,maddpg_train_eval
25,min_distance,Min-Distance,False,3,-45.78013255068009,1.330935861585386,2.9462299835971906,1093.4063782803735,0.7035691214470283,0.2964308785529715,0.0,0.9870222222222221,0.9900222222222222,0.7935353619660273,0.7934853220055956,0.20645164219006742,0.9999369641956631,0.9999369641956631,6.303580433686334e-05,0.20645164219006742,0.005,0.04483675092408154,0.04483675092408154,0.1300084148430162,0.2083207884441204,0.005,0.0,1.0,-1413.6364130209265,-2.480275506076541,799.0666666666199,1666.0000000001048,380.8624806737323,-1.1680000000000017,3.090791248760832,0.0016666659514109636,0.0,-398.7617930178842,-866.9333333333183,-470.600000000012,0.0,-2.6666666666666665,-6.799999999999998,-1.5716666666666679,avg_delay,-2.9462299835971906,1,Service Continuity,1.0,min_distance(best_offload=1.00),,heuristic_eval
25,random,Random,False,3,-163.58097851625624,7.208057396243816,3.272869763624561,669.6551654111631,0.7268993469773629,0.27310065302263703,0.0010081574814384776,0.3662000000000003,0.7211333333333334,0.6406542144880691,0.6392273791348542,0.35855207943543416,0.9977794585702884,0.9977794585702884,0.0022205414297116715,0.35855207943543416,0.5915555555555555,0.040470916999414526,0.040470916999414526,0.11830807814581527,0.12786185693950416,0.5905777777777778,0.0,1.0,-1443.0419030317207,-1.6079552533905224,-163.0666666666613,1342.266666666698,282.3477982965208,-57.041999999999966,406.8348510682196,0.5525525315212056,0.0,-612.1636349662685,-1505.333333333282,-205.3000000000021,-9.0,-1.3333333333333333,-721.199999999982,-194.5200000000058,avg_delay,-3.272869763624561,1,Energy per Resolved Task,1.0,random(best_offload=1.00),,heuristic_eval
25,joint_greedy,Joint Greedy,False,3,-127.60647521427701,5.93035380593307,4.204487528672579,2629.509278991805,0.7982646663681147,0.20173533363188534,0.0,0.9521244444444444,0.9543777777777778,0.5764250122004918,0.5762775953284399,0.4234674388843658,0.9997450342128055,0.9997450342128055,0.0002549657871943744,0.4234674388843658,0.0037555555555555554,0.0,0.0,0.0,0.5010816132233636,0.00037777777777777777,0.9668666666666667,0.03311111032962799,-1699.2462226504913,-4.435898139193459,-568.5333333333637,1209.8666666666677,267.2756933228464,-4.30879999999997,2.8706934201417575,0.0,0.0,-1073.291992760856,-1778.3999999999332,0.0,0.0,-2.6666666666666665,-3.399999999999999,-1.3500000000000008,avg_delay,-4.204487528672579,0,,,,,heuristic_eval
25,full_local,Full-Local,False,3,-130.4851349070465,5.092411903713538,4.212806551070982,2589.9865632242304,0.8135759302425969,0.18642406975740308,0.0,0.9372311111111111,0.9393777777777778,0.5675242893270265,0.5671997789656448,0.43222813603601634,0.999427915001661,0.999427915001661,0.0005720849983389217,0.43222813603601634,0.0035777777777777782,0.0,0.0,0.0,0.49370693160965123,0.0,1.0,0.0,-1672.6194698455795,-4.368115112483142,-624.4000000000264,1190.7999999999968,263.2020948887917,-5.649199999999962,2.8141258155058346,0.0,0.0,-1078.886188206355,-1815.1999999999314,0.0,0.0,-2.6666666666666665,-2.9999999999999996,-1.310000000000001,avg_delay,-4.212806551070982,2,Handover Failure | Handover Frequency,,,,heuristic_eval
30,attn_mappo,Attn+MAPPO,False,3,-39.81515597331,2.9342929087708307,2.7182812607558966,1449.1428821953225,0.7344247346843772,0.26557526531562275,0.00025480298612090574,0.8810148148148148,0.9572037037037037,0.8100286927605139,0.8098572901264763,0.18993132250164144,0.9997886126281178,0.9997886126281178,0.0002113873718821255,0.18993132250164144,0.1269814814814815,0.06211365710565353,0.06211365710565353,0.10888046840619708,0.23036395965377104,0.1252037037037037,0.0,0.7789727449417114,-1619.366645583502,-4.986627695302965,1082.2666666666412,2038.2666666668558,479.66405312565166,-10.708666666666653,95.44591519029446,0.023474188310008883,0.0,-368.2276500852774,-955.9999999999799,-300.0000000000056,-0.5,-3.3333333333333335,-181.60000000000127,-50.38833333333448,avg_delay,-2.7182812607558966,1,Average Delay,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u30/learned_baselines/attn_mappo/training_history.json,attn_mappo_train_eval
30,pdqn,PDQN,False,3,-43.00178354495272,7.030871104077274,2.877094222621776,1099.7827807363044,0.7437064230192503,0.25629357698074967,0.0034618296988473524,0.9317333333333332,0.9628333333333333,0.7943727714769935,0.7937418911504874,0.20546509049875902,0.9992069816492464,0.9992069816492464,0.0007930183507536044,0.20546509049875902,0.051833333333333335,0.11075740153743563,0.11075740153743563,0.15246913277854524,0.17492966132277785,0.050055555555555555,0.015555555555555555,0.966031551361084,-1638.8151803123183,-2.829413664842398,963.999999999956,1997.8666666668469,450.16167674860367,-6.143999999999999,44.77769678260978,0.059259209573906124,0.0,-427.4877190658567,-1033.8666666666422,-396.10000000000923,-4.166666666666667,-2.6666666666666665,-68.9999999999997,-20.908333333333374,avg_delay,-2.877094222621776,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u30/learned_baselines/pdqn/training_history.json,pdqn_train_eval
30,maddpg,MADDPG,False,3,-47.70745194746667,7.520413106926072,2.9522171932999535,1245.8043079775887,0.7074933561529955,0.2925066438470046,0.0,0.9503296296296296,0.9642962962962963,0.7819325972714978,0.7816425930814025,0.21798648061481818,0.9996290736962208,0.9996290736962208,0.00037092630377921244,0.21798648061481818,0.023277777777777776,0.08584476783042,0.08584476783042,0.1423260351229045,0.198071594887528,0.020370370370370372,0.018537037037037036,0.9724148511886597,-1658.5744416266018,-3.0808485220736763,870.6666666666125,1967.46666666684,442.0706737026132,-4.47033333333331,17.530623063324402,0.03959447882572645,0.0,-458.544150409305,-1096.799999999972,-455.9000000000072,0.0,-3.6666666666666665,-36.59999999999994,-8.948333333333295,avg_delay,-2.9522171932999535,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u30/learned_baselines/maddpg/training_history.json,maddpg_train_eval
30,mappo_no_han,MAPPO,False,3,-53.41939731955737,3.0533419377216897,2.994214754313313,2013.34718703759,0.751268874508311,0.24873112549168885,0.0,0.9878148148148148,0.9903148148148149,0.7814407213409761,0.7814407213409761,0.21855927865902394,1.0,1.0,0.0,0.21855927865902394,0.004166666666666667,0.015522426281624065,0.015522426281624065,0.09015151263318129,0.3199852490523824,0.000462962962962963,0.0,0.7086368203163147,-1702.568309055571,-5.84752406552131,866.3999999999497,1966.6666666668398,462.3160103405099,-1.096666666666666,3.589564628481696,0.0034972676057857407,0.0,-530.8987614022631,-1100.2666666666385,-649.6999999999929,0.0,-3.6666666666666665,-5.599999999999999,-1.6933333333333345,avg_delay,-2.994214754313313,1,Service Continuity,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u30/learned_baselines/mappo_no_han/training_history.json,mappo_no_han_train_eval
30,min_distance,Min-Distance,False,3,-64.04184252580923,2.0482686576549383,3.124586364006451,1626.845407326941,0.7122815456148789,0.287718454385121,0.0,0.9874037037037038,0.9903703703703703,0.767625457283569,0.7675447278464876,0.23234987619010025,0.9998946040365878,0.9998946040365878,0.00010539596341207997,0.23234987619010025,0.004944444444444444,0.050975056552730935,0.050975056552730935,0.1393658781424165,0.25858515534496257,0.004944444444444444,0.0,1.0,-1752.5242099121963,-3.393199974252397,762.1333333332801,1931.7333333334984,437.9114632191657,-1.1336666666666666,3.736411830232232,0.0,0.0,-581.4335843930235,-1169.5999999999678,-738.4999999999794,0.0,-3.6666666666666665,-7.699999999999998,-1.9000000000000012,avg_delay,-3.124586364006451,0,,1.0,min_distance(best_offload=1.00),,heuristic_eval
30,random,Random,False,3,-184.13590616845477,2.598171502498653,3.438349016705198,1017.9598631988437,0.7120234659255623,0.28797653407443774,0.000845383697882026,0.3535037037037041,0.7070370370370371,0.6080659007609645,0.6066525989158259,0.3910223144969344,0.9976749134127605,0.9976749134127605,0.002325086587239593,0.3910223144969344,0.5892222222222223,0.07478564580353464,0.07478564580353464,0.13929573258178102,0.1621643792266637,0.5883888888888889,0.0,1.0,-1768.9223495955177,-2.0931866813918893,-441.46666666672314,1526.8000000000732,315.99202866593464,-58.184666666666665,475.86253054875425,0.7520489465541754,0.0,-839.7563475829301,-1968.2666666665891,-367.0000000000082,-11.333333333333334,-2.0,-909.3999999999534,-227.83333333334022,avg_delay,-3.438349016705198,1,Energy per Resolved Task,1.0,random(best_offload=1.00),,heuristic_eval
30,joint_greedy,Joint Greedy,False,3,-127.37585817259259,5.8559517069318,4.200292340034895,3123.434910713218,0.8241983360508383,0.17580166394916175,0.004830917874396135,0.9483,0.9505,0.575256733195579,0.574921177508769,0.4244949842355914,0.9994161617443605,0.9994161617443605,0.000583838255639554,0.4244949842355914,0.0036666666666666666,0.0,0.0,0.0,0.49670313979006914,0.00035185185185185184,0.9630740740740741,0.03687962889671326,-2020.1608730158148,-5.286602321119086,-690.2666666666946,1446.800000000055,320.3012709636025,-4.6529999999999765,3.456841504745659,0.0,0.0,-1280.9835447860814,-2137.0666666666057,0.0,-0.16666666666666666,-3.6666666666666665,-3.4,-1.6300000000000014,avg_delay,-4.200292340034895,1,Handover Failure,,,,heuristic_eval
30,full_local,Full-Local,False,3,-131.31287961958822,4.578523094908516,4.210660330741608,3065.7066276738096,0.8238443911103879,0.1761556088896121,0.0,0.9284296296296297,0.9305185185185185,0.5631129663679316,0.56278980923888,0.4366307670590166,0.9994205762978966,0.9994205762978966,0.0005794237021034039,0.4366307670590166,0.0034814814814814812,0.0,0.0,0.0,0.4875229198527129,0.0,1.0,0.0,-1980.030016972156,-5.184285772406372,-781.8666666666822,1416.2666666667146,313.5688786592288,-6.441333333333287,3.324363914582174,0.0,0.0,-1288.0038484742115,-2198.1333333332855,0.0,0.0,-3.6666666666666665,-3.2999999999999994,-1.5500000000000014,avg_delay,-4.210660330741608,1,Handover Frequency,,,,heuristic_eval
35,attn_mappo,Attn+MAPPO,False,3,-50.76209934963674,6.973422764657323,2.8493327224902854,2043.7234775342695,0.7272503221185094,0.27274967788149057,0.00028093833403567916,0.8942444444444445,0.956873015873016,0.788847701550809,0.7885617689634249,0.21107446603369598,0.9996362349971207,0.9996362349971207,0.0003637650028791735,0.21107446603369598,0.1043809523809524,0.0482105618991859,0.0482105618991859,0.09600168094038963,0.2787655920979726,0.10311111111111111,0.0,0.6907088160514832,-1924.5333027680902,-6.744445183624137,1075.3333333332962,2313.4666666669186,538.6500301166197,-9.518000000000017,90.58724783092698,0.009996264822678673,0.0,-507.96910150254365,-1238.1333333332973,-476.40000000000964,-0.3333333333333333,-5.0,-178.90000000000109,-47.86000000000106,avg_delay,-2.8493327224902854,3,Average Delay | Task Success | Deadline Violation,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u35/learned_baselines/attn_mappo/training_history.json,attn_mappo_train_eval
35,pdqn,PDQN,False,3,-58.564608519629644,13.216125497127418,2.98404834174058,1366.8343753991712,0.7239105478709483,0.2760894521290517,0.0006756536427253102,0.888961904761905,0.9354285714285714,0.7622428442257091,0.7614197345759219,0.2374872952872782,0.9989070298632002,0.9989070298632002,0.0010929701367998273,0.2374872952872782,0.07744444444444444,0.18261920720718025,0.18261920720718025,0.16955667495106655,0.18657307881506568,0.07555555555555556,0.021793650793650792,0.9510946869850159,-1899.7063063528803,-3.420835029242833,841.1999999999575,2234.0000000002337,495.893712507522,-9.993428571428602,78.22573356291731,0.025331248549996414,0.0,-565.1154190236313,-1392.799999999955,-469.90000000000947,-2.3333333333333335,-5.333333333333333,-134.4999999999999,-35.31500000000056,avg_delay,-2.98404834174058,2,Energy per Resolved Task | Active Load Balance,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u35/learned_baselines/pdqn/training_history.json,pdqn_train_eval
35,mappo_no_han,MAPPO,False,3,-69.30819283297372,1.7619238021868118,3.126780965681616,2476.6305108659967,0.7352550412474351,0.2647449587525649,0.0,0.9815365079365078,0.984079365079365,0.756690245884646,0.7566558795103115,0.2432985520230673,0.9999544315333789,0.9999544315333789,4.5568466621098194e-05,0.2432985520230673,0.004238095238095238,0.028806621385997055,0.028806621385997055,0.10155723642350899,0.3377069920729962,0.0012063492063492064,0.0,0.7411145567893982,-2027.3547580610193,-6.598250770520136,792.2666666666108,2219.733333333564,516.6124166250123,-1.6617142857142888,4.121031845136224,0.002720812170820003,0.0,-717.8889303240561,-1427.4666666666199,-913.1999999999529,0.0,-5.666666666666667,-7.099999999999998,-1.9650000000000014,avg_delay,-3.126780965681616,1,Service Continuity,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u35/learned_baselines/mappo_no_han/training_history.json,mappo_no_han_train_eval
35,maddpg,MADDPG,False,3,-67.4791130865198,1.1010250848985066,3.155740956725283,1714.2443499230078,0.7268744815963668,0.27312551840363314,0.0,0.9253174603174603,0.939984126984127,0.7347251134230445,0.7342571440370497,0.26510630063623913,0.9993634446732887,0.9993634446732887,0.000636555326711186,0.26510630063623913,0.024444444444444446,0.09081151342987409,0.09081151342987409,0.1440656536569198,0.23388816853597524,0.02068253968253968,0.12258730158730159,0.8519708514213562,-1946.989748687145,-3.847609095563294,598.5333333332694,2154.0000000002156,482.543432430766,-6.721428571428572,22.93988425555411,0.04434221014548593,0.0,-707.2376128635915,-1555.4666666666126,-515.8000000000094,0.0,-5.666666666666667,-39.59999999999993,-11.45999999999996,avg_delay,-3.155740956725283,0,,,,/home/pjpjq/LEO_switch/results/baseline_compare/multiuser_scaling_multiuser_6_7/u35/learned_baselines/maddpg/training_history.json,maddpg_train_eval
35,min_distance,Min-Distance,False,3,-78.17569552754584,2.9571813315570514,3.2407736364109625,2123.4155721618063,0.6744666521042668,0.32553334789573324,0.0,0.9810063492063491,0.984111111111111,0.7449751402118489,0.7448738000993577,0.2549903583579662,0.9998641584573238,0.9998641584573238,0.00013584154267616476,0.2549903583579662,0.005174603174603175,0.08633010828908239,0.08633010828908239,0.14701178165980514,0.28956983119620977,0.005174603174603175,0.0,1.0,-2078.763274317264,-4.32873264361746,689.1999999999456,2185.2000000002226,491.8910421495296,-1.7094285714285735,4.310801125412443,0.013297603262216226,0.0,-765.5068670875472,-1495.999999999949,-993.5999999999407,0.0,-5.666666666666667,-10.600000000000003,-2.2050000000000005,avg_delay,-3.2407736364109625,0,,1.0,min_distance(best_offload=1.00),,heuristic_eval
35,random,Random,False,3,-203.62844586406607,8.597029434389707,3.59240353392314,1393.9393111786349,0.6982246760014988,0.30177532399850115,0.0007612313321272196,0.33832063492063486,0.6883968253968255,0.5754213936746794,0.573879241133486,0.42343880343719653,0.9973180445706826,0.9973180445706826,0.0026819554293174147,0.42343880343719653,0.5834603174603176,0.09305275388633533,0.09305275388633533,0.15352132107234664,0.19057639946843663,0.5826984126984127,0.0,1.0,-2085.287044010522,-2.5814381222696214,-800.2666666666828,1683.733333333442,344.7179941750729,-59.55114285714273,536.3792492066517,0.7843427318631829,0.0,-1118.8411084002291,-2484.000000000017,-539.9000000000052,-11.333333333333334,-4.666666666666667,-1101.9999999999243,-258.11000000000394,avg_delay,-3.59240353392314,0,,1.0,random(best_offload=1.00),,heuristic_eval
35,joint_greedy,Joint Greedy,False,3,-128.49406632366853,5.378197869828752,4.191651717887808,3597.2885792492016,0.8312189404594467,0.16878105954055322,0.0,0.9379587301587301,0.940111111111111,0.5708050156270194,0.5706778306733257,0.4290947589221625,0.9997725895954881,0.9997725895954881,0.00022741040451192606,0.4290947589221625,0.003587301587301587,0.0,0.0,0.0,0.4906062525684232,0.00042857142857142855,0.9555873015873015,0.044257935136556625,-2330.841488413707,-6.1016990482240105,-843.4666666666798,1674.1333333334399,371.02394279645836,-5.583714285714304,3.9587789684962034,0.0,0.0,-1485.0885222980944,-2517.6000000000245,0.0,0.0,-5.666666666666667,-3.7999999999999994,-1.8800000000000014,avg_delay,-4.191651717887808,1,Handover Failure,,,,heuristic_eval
